srclang,trglang,srcIndex,documentId,segmentId,judgeId,system1Number,system1Id,system2Number,system2Id,system3Number,system3Id,system4Number,system4Id,system5Number,system5Id,system1rank,system2rank,system3rank,system4rank,system5rank
French,English,2513,-1,2513,turker_386,-1,newstest2013.fr-en.DCU__primary.2828,-1,newstest2013.fr-en.KIT_primary.2658,-1,newstest2013.fr-en.online-B,-1,newstest2013.fr-en.JHU.2684,-1,newstest2013.fr-en.uedin-heafield-unconstrained.2755,3,2,5,4,1
French,English,1797,-1,1797,researcher_31,-1,newstest2013.fr-en.CMU_Tree-to-Tree.2893,-1,newstest2013.fr-en.uedin-wmt13.2838,-1,newstest2013.fr-en.MES-SimplifiedFrench-primary.2662,-1,newstest2013.fr-en.DCU__primary.2828,-1,newstest2013.fr-en.cu-zeman.2738,4,1,3,2,1
French,English,395,-1,395,turker_73,-1,newstest2013.fr-en.uedin-wmt13.2838,-1,newstest2013.fr-en.RWTH_primary.2595,-1,newstest2013.fr-en.Shef-wproa.2780,-1,newstest2013.fr-en.CMU_Tree-to-Tree.2893,-1,newstest2013.fr-en.online-B,1,2,4,3,1
French,English,1807,-1,1807,researcher_154,-1,newstest2013.fr-en.Shef-wproa.2780,-1,newstest2013.fr-en.DCU__primary.2828,-1,newstest2013.fr-en.cu-zeman.2738,-1,newstest2013.fr-en.KIT_primary.2658,-1,newstest2013.fr-en.LIMSI-Ncode-SOUL-primary.2585,3,5,2,3,5
French,English,1495,-1,1495,researcher_28,-1,newstest2013.fr-en.JHU.2684,-1,newstest2013.fr-en.LIMSI-Ncode-SOUL-primary.2585,-1,newstest2013.fr-en.KIT_primary.2658,-1,newstest2013.fr-en.cu-zeman.2738,-1,newstest2013.fr-en.DCU__primary.2828,2,1,2,2,2
French,English,1275,-1,1275,turker_64,-1,newstest2013.fr-en.Shef-wproa.2780,-1,newstest2013.fr-en.MES-SimplifiedFrench-primary.2662,-1,newstest2013.fr-en.uedin-heafield-unconstrained.2755,-1,newstest2013.fr-en.KIT_primary.2658,-1,newstest2013.fr-en.CMU_Tree-to-Tree.2893,3,2,4,5,1
French,English,1606,-1,1606,turker_110,-1,newstest2013.fr-en.cu-zeman.2738,-1,newstest2013.fr-en.online-B,-1,newstest2013.fr-en.DCU__primary.2828,-1,newstest2013.fr-en.CMU_Tree-to-Tree.2893,-1,newstest2013.fr-en.RWTH_primary.2595,4,3,3,4,1
French,English,1615,-1,1615,researcher_89,-1,newstest2013.fr-en.online-B,-1,newstest2013.fr-en.Shef-wproa.2780,-1,newstest2013.fr-en.cu-zeman.2738,-1,newstest2013.fr-en.RWTH_primary.2595,-1,newstest2013.fr-en.MES-SimplifiedFrench-primary.2662,4,1,5,3,2
French,English,272,-1,272,turker_50,-1,newstest2013.fr-en.DCU__primary.2828,-1,newstest2013.fr-en.KIT_primary.2658,-1,newstest2013.fr-en.uedin-heafield-unconstrained.2755,-1,newstest2013.fr-en.LIMSI-Ncode-SOUL-primary.2585,-1,newstest2013.fr-en.CMU_Tree-to-Tree.2893,4,3,2,1,5
French,English,2145,-1,2145,turker_64,-1,newstest2013.fr-en.uedin-heafield-unconstrained.2755,-1,newstest2013.fr-en.DCU__primary.2828,-1,newstest2013.fr-en.online-A,-1,newstest2013.fr-en.cu-zeman.2738,-1,newstest2013.fr-en.KIT_primary.2658,3,2,1,4,5
French,English,340,-1,340,researcher_31,-1,newstest2013.fr-en.Shef-wproa.2780,-1,newstest2013.fr-en.RWTH_primary.2595,-1,newstest2013.fr-en.uedin-heafield-unconstrained.2755,-1,newstest2013.fr-en.DCU__primary.2828,-1,newstest2013.fr-en.KIT_primary.2658,4,3,3,3,3
French,English,1492,-1,1492,researcher_113,-1,newstest2013.fr-en.LIMSI-Ncode-SOUL-primary.2585,-1,newstest2013.fr-en.CMU_Tree-to-Tree.2893,-1,newstest2013.fr-en.DCU__primary.2828,-1,newstest2013.fr-en.RWTH_primary.2595,-1,newstest2013.fr-en.KIT_primary.2658,4,4,2,1,2
French,English,1074,-1,1074,turker_51,-1,newstest2013.fr-en.Shef-wproa.2780,-1,newstest2013.fr-en.KIT_primary.2658,-1,newstest2013.fr-en.uedin-wmt13.2838,-1,newstest2013.fr-en.MES-SimplifiedFrench-primary.2662,-1,newstest2013.fr-en.online-A,1,5,4,2,3
French,English,952,-1,952,turker_26,-1,newstest2013.fr-en.uedin-heafield-unconstrained.2755,-1,newstest2013.fr-en.JHU.2684,-1,newstest2013.fr-en.MES-SimplifiedFrench-primary.2662,-1,newstest2013.fr-en.RWTH_primary.2595,-1,newstest2013.fr-en.LIMSI-Ncode-SOUL-primary.2585,1,4,2,2,1
French,English,1777,-1,1777,researcher_89,-1,newstest2013.fr-en.LIMSI-Ncode-SOUL-primary.2585,-1,newstest2013.fr-en.uedin-heafield-unconstrained.2755,-1,newstest2013.fr-en.cu-zeman.2738,-1,newstest2013.fr-en.Shef-wproa.2780,-1,newstest2013.fr-en.CMU_Tree-to-Tree.2893,1,1,1,5,1
French,English,2936,-1,2936,researcher_4,-1,newstest2013.fr-en.uedin-heafield-unconstrained.2755,-1,newstest2013.fr-en.KIT_primary.2658,-1,newstest2013.fr-en.RWTH_primary.2595,-1,newstest2013.fr-en.MES-SimplifiedFrench-primary.2662,-1,newstest2013.fr-en.DCU__primary.2828,2,2,2,1,2
French,English,208,-1,208,turker_19,-1,newstest2013.fr-en.DCU__primary.2828,-1,newstest2013.fr-en.CMU_Tree-to-Tree.2893,-1,newstest2013.fr-en.cu-zeman.2738,-1,newstest2013.fr-en.online-B,-1,newstest2013.fr-en.uedin-heafield-unconstrained.2755,3,4,2,5,1
French,English,43,-1,43,turker_214,-1,newstest2013.fr-en.KIT_primary.2658,-1,newstest2013.fr-en.uedin-heafield-unconstrained.2755,-1,newstest2013.fr-en.CMU_Tree-to-Tree.2893,-1,newstest2013.fr-en.Shef-wproa.2780,-1,newstest2013.fr-en.DCU__primary.2828,4,2,1,5,3
French,English,1758,-1,1758,turker_96,-1,newstest2013.fr-en.CMU_Tree-to-Tree.2893,-1,newstest2013.fr-en.LIMSI-Ncode-SOUL-primary.2585,-1,newstest2013.fr-en.cu-zeman.2738,-1,newstest2013.fr-en.Shef-wproa.2780,-1,newstest2013.fr-en.DCU__primary.2828,1,1,1,2,1
French,English,257,-1,257,turker_70,-1,newstest2013.fr-en.KIT_primary.2658,-1,newstest2013.fr-en.LIMSI-Ncode-SOUL-primary.2585,-1,newstest2013.fr-en.MES-SimplifiedFrench-primary.2662,-1,newstest2013.fr-en.online-B,-1,newstest2013.fr-en.DCU__primary.2828,1,1,1,2,1
French,English,2429,-1,2429,turker_17,-1,newstest2013.fr-en.LIMSI-Ncode-SOUL-primary.2585,-1,newstest2013.fr-en.Shef-wproa.2780,-1,newstest2013.fr-en.uedin-wmt13.2838,-1,newstest2013.fr-en.KIT_primary.2658,-1,newstest2013.fr-en.CMU_Tree-to-Tree.2893,4,2,5,3,1
French,English,1535,-1,1535,turker_18,-1,newstest2013.fr-en.LIMSI-Ncode-SOUL-primary.2585,-1,newstest2013.fr-en.DCU__primary.2828,-1,newstest2013.fr-en.JHU.2684,-1,newstest2013.fr-en.RWTH_primary.2595,-1,newstest2013.fr-en.uedin-heafield-unconstrained.2755,1,4,2,3,5
French,English,422,-1,422,turker_349,-1,newstest2013.fr-en.MES-SimplifiedFrench-primary.2662,-1,newstest2013.fr-en.online-B,-1,newstest2013.fr-en.cu-zeman.2738,-1,newstest2013.fr-en.DCU__primary.2828,-1,newstest2013.fr-en.RWTH_primary.2595,5,1,4,3,1
French,English,2557,-1,2557,researcher_83,-1,newstest2013.fr-en.KIT_primary.2658,-1,newstest2013.fr-en.Shef-wproa.2780,-1,newstest2013.fr-en.uedin-wmt13.2838,-1,newstest2013.fr-en.uedin-heafield-unconstrained.2755,-1,newstest2013.fr-en.JHU.2684,3,4,2,5,1
French,English,1068,-1,1068,turker_18,-1,newstest2013.fr-en.online-B,-1,newstest2013.fr-en.JHU.2684,-1,newstest2013.fr-en.CMU_Tree-to-Tree.2893,-1,newstest2013.fr-en.KIT_primary.2658,-1,newstest2013.fr-en.RWTH_primary.2595,2,4,2,1,5
French,English,421,-1,421,turker_32,-1,newstest2013.fr-en.DCU__primary.2828,-1,newstest2013.fr-en.cu-zeman.2738,-1,newstest2013.fr-en.KIT_primary.2658,-1,newstest2013.fr-en.MES-SimplifiedFrench-primary.2662,-1,newstest2013.fr-en.LIMSI-Ncode-SOUL-primary.2585,5,3,2,5,1
French,English,1958,-1,1958,researcher_44,-1,newstest2013.fr-en.uedin-heafield-unconstrained.2755,-1,newstest2013.fr-en.MES-SimplifiedFrench-primary.2662,-1,newstest2013.fr-en.RWTH_primary.2595,-1,newstest2013.fr-en.JHU.2684,-1,newstest2013.fr-en.DCU__primary.2828,2,4,3,1,3
French,English,2197,-1,2197,researcher_83,-1,newstest2013.fr-en.online-B,-1,newstest2013.fr-en.KIT_primary.2658,-1,newstest2013.fr-en.uedin-heafield-unconstrained.2755,-1,newstest2013.fr-en.Shef-wproa.2780,-1,newstest2013.fr-en.RWTH_primary.2595,1,3,3,4,2
French,English,2698,-1,2698,researcher_83,-1,newstest2013.fr-en.Shef-wproa.2780,-1,newstest2013.fr-en.uedin-heafield-unconstrained.2755,-1,newstest2013.fr-en.cu-zeman.2738,-1,newstest2013.fr-en.DCU__primary.2828,-1,newstest2013.fr-en.CMU_Tree-to-Tree.2893,1,2,3,3,1
French,English,2138,-1,2138,turker_31,-1,newstest2013.fr-en.CMU_Tree-to-Tree.2893,-1,newstest2013.fr-en.LIMSI-Ncode-SOUL-primary.2585,-1,newstest2013.fr-en.KIT_primary.2658,-1,newstest2013.fr-en.JHU.2684,-1,newstest2013.fr-en.DCU__primary.2828,3,1,4,5,2
French,English,2145,-1,2145,researcher_4,-1,newstest2013.fr-en.DCU__primary.2828,-1,newstest2013.fr-en.uedin-wmt13.2838,-1,newstest2013.fr-en.LIMSI-Ncode-SOUL-primary.2585,-1,newstest2013.fr-en.online-B,-1,newstest2013.fr-en.uedin-heafield-unconstrained.2755,3,1,5,4,1
French,English,2099,-1,2099,turker_17,-1,newstest2013.fr-en.uedin-heafield-unconstrained.2755,-1,newstest2013.fr-en.uedin-wmt13.2838,-1,newstest2013.fr-en.online-B,-1,newstest2013.fr-en.Shef-wproa.2780,-1,newstest2013.fr-en.KIT_primary.2658,1,1,1,5,5
French,English,1756,-1,1756,turker_31,-1,newstest2013.fr-en.Shef-wproa.2780,-1,newstest2013.fr-en.JHU.2684,-1,newstest2013.fr-en.cu-zeman.2738,-1,newstest2013.fr-en.uedin-wmt13.2838,-1,newstest2013.fr-en.KIT_primary.2658,3,1,1,2,1
French,English,2806,-1,2806,researcher_64,-1,newstest2013.fr-en.RWTH_primary.2595,-1,newstest2013.fr-en.KIT_primary.2658,-1,newstest2013.fr-en.CMU_Tree-to-Tree.2893,-1,newstest2013.fr-en.Shef-wproa.2780,-1,newstest2013.fr-en.uedin-wmt13.2838,2,1,1,5,2
French,English,2086,-1,2086,turker_70,-1,newstest2013.fr-en.Shef-wproa.2780,-1,newstest2013.fr-en.RWTH_primary.2595,-1,newstest2013.fr-en.KIT_primary.2658,-1,newstest2013.fr-en.online-B,-1,newstest2013.fr-en.cu-zeman.2738,2,4,2,2,1
French,English,2873,-1,2873,researcher_141,-1,newstest2013.fr-en.Shef-wproa.2780,-1,newstest2013.fr-en.uedin-wmt13.2838,-1,newstest2013.fr-en.DCU__primary.2828,-1,newstest2013.fr-en.RWTH_primary.2595,-1,newstest2013.fr-en.CMU_Tree-to-Tree.2893,5,2,3,1,4
French,English,1495,-1,1495,researcher_49,-1,newstest2013.fr-en.JHU.2684,-1,newstest2013.fr-en.LIMSI-Ncode-SOUL-primary.2585,-1,newstest2013.fr-en.KIT_primary.2658,-1,newstest2013.fr-en.cu-zeman.2738,-1,newstest2013.fr-en.DCU__primary.2828,2,1,2,2,2
French,English,2853,-1,2853,researcher_53,-1,newstest2013.fr-en.uedin-wmt13.2838,-1,newstest2013.fr-en.MES-SimplifiedFrench-primary.2662,-1,newstest2013.fr-en.JHU.2684,-1,newstest2013.fr-en.KIT_primary.2658,-1,newstest2013.fr-en.CMU_Tree-to-Tree.2893,1,1,2,1,1
French,English,1507,-1,1507,turker_110,-1,newstest2013.fr-en.uedin-heafield-unconstrained.2755,-1,newstest2013.fr-en.cu-zeman.2738,-1,newstest2013.fr-en.LIMSI-Ncode-SOUL-primary.2585,-1,newstest2013.fr-en.DCU__primary.2828,-1,newstest2013.fr-en.CMU_Tree-to-Tree.2893,4,5,5,4,4
French,English,1611,-1,1611,researcher_154,-1,newstest2013.fr-en.uedin-wmt13.2838,-1,newstest2013.fr-en.RWTH_primary.2595,-1,newstest2013.fr-en.LIMSI-Ncode-SOUL-primary.2585,-1,newstest2013.fr-en.online-B,-1,newstest2013.fr-en.MES-SimplifiedFrench-primary.2662,1,1,2,1,3
French,English,2542,-1,2542,turker_51,-1,newstest2013.fr-en.DCU__primary.2828,-1,newstest2013.fr-en.uedin-heafield-unconstrained.2755,-1,newstest2013.fr-en.MES-SimplifiedFrench-primary.2662,-1,newstest2013.fr-en.CMU_Tree-to-Tree.2893,-1,newstest2013.fr-en.online-A,1,1,1,3,1
French,English,1092,-1,1092,researcher_53,-1,newstest2013.fr-en.cu-zeman.2738,-1,newstest2013.fr-en.MES-SimplifiedFrench-primary.2662,-1,newstest2013.fr-en.uedin-heafield-unconstrained.2755,-1,newstest2013.fr-en.LIMSI-Ncode-SOUL-primary.2585,-1,newstest2013.fr-en.uedin-wmt13.2838,2,1,1,1,1
French,English,1092,-1,1092,researcher_53,-1,newstest2013.fr-en.cu-zeman.2738,-1,newstest2013.fr-en.MES-SimplifiedFrench-primary.2662,-1,newstest2013.fr-en.uedin-heafield-unconstrained.2755,-1,newstest2013.fr-en.LIMSI-Ncode-SOUL-primary.2585,-1,newstest2013.fr-en.uedin-wmt13.2838,2,1,1,1,1
French,English,1957,-1,1957,researcher_77,-1,newstest2013.fr-en.uedin-heafield-unconstrained.2755,-1,newstest2013.fr-en.MES-SimplifiedFrench-primary.2662,-1,newstest2013.fr-en.RWTH_primary.2595,-1,newstest2013.fr-en.JHU.2684,-1,newstest2013.fr-en.DCU__primary.2828,1,3,5,3,1
French,English,1907,-1,1907,turker_51,-1,newstest2013.fr-en.CMU_Tree-to-Tree.2893,-1,newstest2013.fr-en.MES-SimplifiedFrench-primary.2662,-1,newstest2013.fr-en.DCU__primary.2828,-1,newstest2013.fr-en.cu-zeman.2738,-1,newstest2013.fr-en.JHU.2684,4,3,1,2,1
French,English,1497,-1,1497,turker_31,-1,newstest2013.fr-en.LIMSI-Ncode-SOUL-primary.2585,-1,newstest2013.fr-en.JHU.2684,-1,newstest2013.fr-en.uedin-heafield-unconstrained.2755,-1,newstest2013.fr-en.cu-zeman.2738,-1,newstest2013.fr-en.MES-SimplifiedFrench-primary.2662,1,2,1,2,3
French,English,557,-1,557,turker_214,-1,newstest2013.fr-en.KIT_primary.2658,-1,newstest2013.fr-en.uedin-heafield-unconstrained.2755,-1,newstest2013.fr-en.DCU__primary.2828,-1,newstest2013.fr-en.MES-SimplifiedFrench-primary.2662,-1,newstest2013.fr-en.LIMSI-Ncode-SOUL-primary.2585,4,2,5,3,1
French,English,1340,-1,1340,turker_427,-1,newstest2013.fr-en.LIMSI-Ncode-SOUL-primary.2585,-1,newstest2013.fr-en.online-A,-1,newstest2013.fr-en.JHU.2684,-1,newstest2013.fr-en.CMU_Tree-to-Tree.2893,-1,newstest2013.fr-en.uedin-heafield-unconstrained.2755,1,3,5,4,2
French,English,1794,-1,1794,turker_173,-1,newstest2013.fr-en.LIMSI-Ncode-SOUL-primary.2585,-1,newstest2013.fr-en.online-A,-1,newstest2013.fr-en.CMU_Tree-to-Tree.2893,-1,newstest2013.fr-en.DCU__primary.2828,-1,newstest2013.fr-en.KIT_primary.2658,5,1,4,2,3
French,English,2534,-1,2534,turker_18,-1,newstest2013.fr-en.MES-SimplifiedFrench-primary.2662,-1,newstest2013.fr-en.RWTH_primary.2595,-1,newstest2013.fr-en.online-B,-1,newstest2013.fr-en.uedin-wmt13.2838,-1,newstest2013.fr-en.uedin-heafield-unconstrained.2755,3,5,1,4,2
French,English,2975,-1,2975,researcher_89,-1,newstest2013.fr-en.uedin-heafield-unconstrained.2755,-1,newstest2013.fr-en.CMU_Tree-to-Tree.2893,-1,newstest2013.fr-en.DCU__primary.2828,-1,newstest2013.fr-en.uedin-wmt13.2838,-1,newstest2013.fr-en.MES-SimplifiedFrench-primary.2662,5,1,1,1,1
French,English,261,-1,261,turker_52,-1,newstest2013.fr-en.uedin-heafield-unconstrained.2755,-1,newstest2013.fr-en.JHU.2684,-1,newstest2013.fr-en.uedin-wmt13.2838,-1,newstest2013.fr-en.cu-zeman.2738,-1,newstest2013.fr-en.DCU__primary.2828,4,4,3,4,5
French,English,2449,-1,2449,turker_165,-1,newstest2013.fr-en.Shef-wproa.2780,-1,newstest2013.fr-en.MES-SimplifiedFrench-primary.2662,-1,newstest2013.fr-en.DCU__primary.2828,-1,newstest2013.fr-en.KIT_primary.2658,-1,newstest2013.fr-en.RWTH_primary.2595,4,2,2,1,2
French,English,1480,-1,1480,turker_117,-1,newstest2013.fr-en.uedin-heafield-unconstrained.2755,-1,newstest2013.fr-en.Shef-wproa.2780,-1,newstest2013.fr-en.DCU__primary.2828,-1,newstest2013.fr-en.RWTH_primary.2595,-1,newstest2013.fr-en.JHU.2684,2,3,4,1,5
French,English,2163,-1,2163,researcher_89,-1,newstest2013.fr-en.RWTH_primary.2595,-1,newstest2013.fr-en.KIT_primary.2658,-1,newstest2013.fr-en.MES-SimplifiedFrench-primary.2662,-1,newstest2013.fr-en.DCU__primary.2828,-1,newstest2013.fr-en.cu-zeman.2738,1,4,1,5,1
French,English,2645,-1,2645,turker_143,-1,newstest2013.fr-en.CMU_Tree-to-Tree.2893,-1,newstest2013.fr-en.DCU__primary.2828,-1,newstest2013.fr-en.online-B,-1,newstest2013.fr-en.cu-zeman.2738,-1,newstest2013.fr-en.online-A,4,5,4,4,4
French,English,2554,-1,2554,turker_130,-1,newstest2013.fr-en.RWTH_primary.2595,-1,newstest2013.fr-en.CMU_Tree-to-Tree.2893,-1,newstest2013.fr-en.uedin-heafield-unconstrained.2755,-1,newstest2013.fr-en.online-B,-1,newstest2013.fr-en.MES-SimplifiedFrench-primary.2662,5,5,5,4,5
French,English,704,-1,704,researcher_136,-1,newstest2013.fr-en.LIMSI-Ncode-SOUL-primary.2585,-1,newstest2013.fr-en.MES-SimplifiedFrench-primary.2662,-1,newstest2013.fr-en.RWTH_primary.2595,-1,newstest2013.fr-en.JHU.2684,-1,newstest2013.fr-en.KIT_primary.2658,5,1,1,4,1
French,English,2340,-1,2340,turker_214,-1,newstest2013.fr-en.online-B,-1,newstest2013.fr-en.CMU_Tree-to-Tree.2893,-1,newstest2013.fr-en.RWTH_primary.2595,-1,newstest2013.fr-en.JHU.2684,-1,newstest2013.fr-en.uedin-heafield-unconstrained.2755,2,3,5,4,1
French,English,624,-1,624,researcher_61,-1,newstest2013.fr-en.cu-zeman.2738,-1,newstest2013.fr-en.online-B,-1,newstest2013.fr-en.CMU_Tree-to-Tree.2893,-1,newstest2013.fr-en.DCU__primary.2828,-1,newstest2013.fr-en.KIT_primary.2658,2,1,2,1,1
French,English,2139,-1,2139,researcher_52,-1,newstest2013.fr-en.online-B,-1,newstest2013.fr-en.CMU_Tree-to-Tree.2893,-1,newstest2013.fr-en.JHU.2684,-1,newstest2013.fr-en.cu-zeman.2738,-1,newstest2013.fr-en.KIT_primary.2658,3,3,5,4,2
French,English,2933,-1,2933,turker_254,-1,newstest2013.fr-en.uedin-heafield-unconstrained.2755,-1,newstest2013.fr-en.RWTH_primary.2595,-1,newstest2013.fr-en.KIT_primary.2658,-1,newstest2013.fr-en.online-A,-1,newstest2013.fr-en.CMU_Tree-to-Tree.2893,3,3,2,2,3
French,English,1602,-1,1602,researcher_25,-1,newstest2013.fr-en.JHU.2684,-1,newstest2013.fr-en.RWTH_primary.2595,-1,newstest2013.fr-en.cu-zeman.2738,-1,newstest2013.fr-en.KIT_primary.2658,-1,newstest2013.fr-en.CMU_Tree-to-Tree.2893,2,2,2,2,1
French,English,528,-1,528,researcher_3,-1,newstest2013.fr-en.cu-zeman.2738,-1,newstest2013.fr-en.CMU_Tree-to-Tree.2893,-1,newstest2013.fr-en.JHU.2684,-1,newstest2013.fr-en.LIMSI-Ncode-SOUL-primary.2585,-1,newstest2013.fr-en.online-B,3,1,2,1,4
French,English,2029,-1,2029,researcher_44,-1,newstest2013.fr-en.LIMSI-Ncode-SOUL-primary.2585,-1,newstest2013.fr-en.cu-zeman.2738,-1,newstest2013.fr-en.MES-SimplifiedFrench-primary.2662,-1,newstest2013.fr-en.Shef-wproa.2780,-1,newstest2013.fr-en.online-B,2,4,2,5,3
French,English,2134,-1,2134,turker_25,-1,newstest2013.fr-en.CMU_Tree-to-Tree.2893,-1,newstest2013.fr-en.DCU__primary.2828,-1,newstest2013.fr-en.Shef-wproa.2780,-1,newstest2013.fr-en.cu-zeman.2738,-1,newstest2013.fr-en.LIMSI-Ncode-SOUL-primary.2585,3,4,5,5,1
French,English,386,-1,386,turker_156,-1,newstest2013.fr-en.JHU.2684,-1,newstest2013.fr-en.uedin-wmt13.2838,-1,newstest2013.fr-en.LIMSI-Ncode-SOUL-primary.2585,-1,newstest2013.fr-en.RWTH_primary.2595,-1,newstest2013.fr-en.uedin-heafield-unconstrained.2755,1,2,3,4,2
French,English,490,-1,490,turker_22,-1,newstest2013.fr-en.uedin-heafield-unconstrained.2755,-1,newstest2013.fr-en.Shef-wproa.2780,-1,newstest2013.fr-en.cu-zeman.2738,-1,newstest2013.fr-en.JHU.2684,-1,newstest2013.fr-en.online-B,1,3,2,3,3
French,English,2173,-1,2173,turker_416,-1,newstest2013.fr-en.KIT_primary.2658,-1,newstest2013.fr-en.DCU__primary.2828,-1,newstest2013.fr-en.JHU.2684,-1,newstest2013.fr-en.uedin-heafield-unconstrained.2755,-1,newstest2013.fr-en.cu-zeman.2738,1,5,3,2,4
French,English,85,-1,85,turker_31,-1,newstest2013.fr-en.online-B,-1,newstest2013.fr-en.DCU__primary.2828,-1,newstest2013.fr-en.LIMSI-Ncode-SOUL-primary.2585,-1,newstest2013.fr-en.RWTH_primary.2595,-1,newstest2013.fr-en.uedin-wmt13.2838,3,4,1,4,2
French,English,2011,-1,2011,researcher_31,-1,newstest2013.fr-en.KIT_primary.2658,-1,newstest2013.fr-en.online-B,-1,newstest2013.fr-en.uedin-wmt13.2838,-1,newstest2013.fr-en.uedin-heafield-unconstrained.2755,-1,newstest2013.fr-en.JHU.2684,3,1,3,2,3
French,English,1702,-1,1702,researcher_31,-1,newstest2013.fr-en.CMU_Tree-to-Tree.2893,-1,newstest2013.fr-en.cu-zeman.2738,-1,newstest2013.fr-en.JHU.2684,-1,newstest2013.fr-en.uedin-heafield-unconstrained.2755,-1,newstest2013.fr-en.RWTH_primary.2595,2,2,4,1,3
French,English,85,-1,85,turker_51,-1,newstest2013.fr-en.DCU__primary.2828,-1,newstest2013.fr-en.LIMSI-Ncode-SOUL-primary.2585,-1,newstest2013.fr-en.online-B,-1,newstest2013.fr-en.cu-zeman.2738,-1,newstest2013.fr-en.MES-SimplifiedFrench-primary.2662,4,2,1,5,3
French,English,1830,-1,1830,turker_31,-1,newstest2013.fr-en.uedin-wmt13.2838,-1,newstest2013.fr-en.online-B,-1,newstest2013.fr-en.KIT_primary.2658,-1,newstest2013.fr-en.LIMSI-Ncode-SOUL-primary.2585,-1,newstest2013.fr-en.MES-SimplifiedFrench-primary.2662,4,1,3,2,2
French,English,812,-1,812,researcher_40,-1,newstest2013.fr-en.DCU__primary.2828,-1,newstest2013.fr-en.JHU.2684,-1,newstest2013.fr-en.online-B,-1,newstest2013.fr-en.RWTH_primary.2595,-1,newstest2013.fr-en.uedin-wmt13.2838,5,3,1,1,4
French,English,1416,-1,1416,turker_26,-1,newstest2013.fr-en.RWTH_primary.2595,-1,newstest2013.fr-en.CMU_Tree-to-Tree.2893,-1,newstest2013.fr-en.MES-SimplifiedFrench-primary.2662,-1,newstest2013.fr-en.LIMSI-Ncode-SOUL-primary.2585,-1,newstest2013.fr-en.cu-zeman.2738,1,2,2,1,1
French,English,291,-1,291,turker_36,-1,newstest2013.fr-en.uedin-wmt13.2838,-1,newstest2013.fr-en.online-B,-1,newstest2013.fr-en.CMU_Tree-to-Tree.2893,-1,newstest2013.fr-en.MES-SimplifiedFrench-primary.2662,-1,newstest2013.fr-en.cu-zeman.2738,1,1,4,3,1
French,English,2842,-1,2842,turker_38,-1,newstest2013.fr-en.RWTH_primary.2595,-1,newstest2013.fr-en.Shef-wproa.2780,-1,newstest2013.fr-en.uedin-heafield-unconstrained.2755,-1,newstest2013.fr-en.LIMSI-Ncode-SOUL-primary.2585,-1,newstest2013.fr-en.uedin-wmt13.2838,5,5,4,4,4
French,English,558,-1,558,turker_254,-1,newstest2013.fr-en.JHU.2684,-1,newstest2013.fr-en.MES-SimplifiedFrench-primary.2662,-1,newstest2013.fr-en.DCU__primary.2828,-1,newstest2013.fr-en.KIT_primary.2658,-1,newstest2013.fr-en.online-A,4,3,2,3,3
French,English,156,-1,156,researcher_3,-1,newstest2013.fr-en.uedin-heafield-unconstrained.2755,-1,newstest2013.fr-en.KIT_primary.2658,-1,newstest2013.fr-en.DCU__primary.2828,-1,newstest2013.fr-en.online-B,-1,newstest2013.fr-en.MES-SimplifiedFrench-primary.2662,2,4,3,1,5
French,English,1231,-1,1231,turker_214,-1,newstest2013.fr-en.Shef-wproa.2780,-1,newstest2013.fr-en.MES-SimplifiedFrench-primary.2662,-1,newstest2013.fr-en.KIT_primary.2658,-1,newstest2013.fr-en.JHU.2684,-1,newstest2013.fr-en.online-B,5,3,2,4,1
French,English,1494,-1,1494,researcher_60,-1,newstest2013.fr-en.LIMSI-Ncode-SOUL-primary.2585,-1,newstest2013.fr-en.CMU_Tree-to-Tree.2893,-1,newstest2013.fr-en.DCU__primary.2828,-1,newstest2013.fr-en.RWTH_primary.2595,-1,newstest2013.fr-en.KIT_primary.2658,5,5,2,3,3
French,English,2590,-1,2590,researcher_133,-1,newstest2013.fr-en.LIMSI-Ncode-SOUL-primary.2585,-1,newstest2013.fr-en.uedin-heafield-unconstrained.2755,-1,newstest2013.fr-en.CMU_Tree-to-Tree.2893,-1,newstest2013.fr-en.RWTH_primary.2595,-1,newstest2013.fr-en.uedin-wmt13.2838,2,3,1,5,3
French,English,2581,-1,2581,researcher_25,-1,newstest2013.fr-en.uedin-heafield-unconstrained.2755,-1,newstest2013.fr-en.LIMSI-Ncode-SOUL-primary.2585,-1,newstest2013.fr-en.Shef-wproa.2780,-1,newstest2013.fr-en.uedin-wmt13.2838,-1,newstest2013.fr-en.KIT_primary.2658,1,3,5,1,3
French,English,1966,-1,1966,turker_25,-1,newstest2013.fr-en.uedin-heafield-unconstrained.2755,-1,newstest2013.fr-en.online-A,-1,newstest2013.fr-en.RWTH_primary.2595,-1,newstest2013.fr-en.uedin-wmt13.2838,-1,newstest2013.fr-en.JHU.2684,1,2,3,4,1
French,English,555,-1,555,researcher_31,-1,newstest2013.fr-en.KIT_primary.2658,-1,newstest2013.fr-en.uedin-heafield-unconstrained.2755,-1,newstest2013.fr-en.DCU__primary.2828,-1,newstest2013.fr-en.MES-SimplifiedFrench-primary.2662,-1,newstest2013.fr-en.LIMSI-Ncode-SOUL-primary.2585,4,1,2,1,1
